customer_id,customer_name,customer_phone,customer_email,order_id,order_date,order_total,order_items
523,Customer 523,+1-795-832-5132x0263,customer522@example.com,1523,2023-04-03,350.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
524,Customer 524,(129)630-8172x157,customer523@example.com,1524,2023-07-01,750.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}]"
525,Customer 525,(736)797-3509x7736,customer524@example.com,1525,2023-09-23,100.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}]"
526,Customer 526,0498843247,customer525@example.com,1526,2023-08-10,350.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
527,Customer 527,+1-374-382-5709x0621,customer526@example.com,1527,2023-03-20,250.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
528,Customer 528,(193)780-8163,customer527@example.com,1528,2023-01-18,600.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}]"
529,Customer 529,001-996-393-9676x03389,customer528@example.com,1529,2023-09-23,150.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}]"
530,Customer 530,521.705.3016x93011,customer529@example.com,1530,2023-04-06,250.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
531,Customer 531,001-261-279-8820x1044,customer530@example.com,1531,2023-02-16,150.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}]"
532,Customer 532,133.573.6909x121,customer531@example.com,1532,2023-10-11,250.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
533,Customer 533,0447538156,customer532@example.com,1533,2023-03-07,50.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
534,Customer 534,001-509-656-4688,customer533@example.com,1534,2023-01-28,50.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}]"
535,Customer 535,+1-880-010-2679x496,customer534@example.com,1535,2023-08-29,200.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
536,Customer 536,(079)173-6349x48029,customer535@example.com,1536,2023-01-14,650.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
537,Customer 537,(695)432-7366,customer536@example.com,1537,2023-02-03,350.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
538,Customer 538,+1-625-545-3771x004,customer537@example.com,1538,2023-11-15,550.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}]"
539,Customer 539,+1-463-925-7791x749,customer538@example.com,1539,2023-11-22,50.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
540,Customer 540,589-068-2082,customer539@example.com,1540,2023-06-10,450.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}]"
541,Customer 541,481.841.5765x3990,customer540@example.com,1541,2023-02-16,350.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
542,Customer 542,191-165-2228x763,customer541@example.com,1542,2023-05-19,150.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
543,Customer 543,317-581-7163,customer542@example.com,1543,2023-05-30,500.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}]"
544,Customer 544,(530)598-2432x8656,customer543@example.com,1544,2023-06-30,600.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}]"
545,Customer 545,(510)858-2075x46603,customer544@example.com,1545,2023-02-14,550.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}]"
546,Customer 546,727.316.8424x7162,customer545@example.com,1546,2023-03-15,450.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}]"
547,Customer 547,001-778-840-2593x588,customer546@example.com,1547,2023-04-19,300.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
548,Customer 548,4460576789,customer547@example.com,1548,2023-04-15,50.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
549,Customer 549,773.905.2549x10034,customer548@example.com,1549,2023-03-02,450.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}]"
550,Customer 550,315.300.6985,customer549@example.com,1550,2023-11-26,450.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
551,Customer 551,(643)612-1367x97129,customer550@example.com,1551,2023-09-02,350.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
552,Customer 552,+1-773-584-5898x537,customer551@example.com,1552,2023-12-14,150.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
553,Customer 553,001-590-864-2280x078,customer552@example.com,1553,2023-05-09,150.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}]"
554,Customer 554,109-644-9135x983,customer553@example.com,1554,2023-08-23,150.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
555,Customer 555,(244)650-7372x519,customer554@example.com,1555,2023-10-29,450.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}]"
556,Customer 556,001-712-760-8327x23553,customer555@example.com,1556,2023-06-20,350.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
557,Customer 557,001-097-630-4701x536,customer556@example.com,1557,2023-02-12,450.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}]"
558,Customer 558,257-309-4611x1548,customer557@example.com,1558,2023-01-27,150.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}]"
559,Customer 559,300.614.5954,customer558@example.com,1559,2023-07-27,750.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
560,Customer 560,609-806-0702x730,customer559@example.com,1560,2023-05-16,400.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
561,Customer 561,078.008.7984x7472,customer560@example.com,1561,2023-04-16,500.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}]"
562,Customer 562,(713)903-8137,customer561@example.com,1562,2023-02-09,200.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}]"
563,Customer 563,(513)220-3423,customer562@example.com,1563,2023-09-26,300.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}]"
564,Customer 564,664-834-7509x260,customer563@example.com,1564,2023-09-17,600.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}]"
565,Customer 565,436-356-5416x1938,customer564@example.com,1565,2023-04-15,100.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
566,Customer 566,+1-039-459-6272x3092,customer565@example.com,1566,2023-06-22,150.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
567,Customer 567,540-751-4844,customer566@example.com,1567,2023-03-03,300.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
568,Customer 568,(550)654-2889x0351,customer567@example.com,1568,2023-01-06,350.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}]"
569,Customer 569,575.618.4713,customer568@example.com,1569,2023-05-28,500.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}]"
570,Customer 570,+1-032-624-9166x99519,customer569@example.com,1570,2023-07-16,550.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}]"
571,Customer 571,(911)314-7467x9996,customer570@example.com,1571,2023-09-21,600.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
572,Customer 572,(841)928-1777x737,customer571@example.com,1572,2023-10-04,200.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
573,Customer 573,378.501.0424x03649,customer572@example.com,1573,2023-09-18,550.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
574,Customer 574,+1-351-795-0411x253,customer573@example.com,1574,2023-01-27,500.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
575,Customer 575,684-677-4112x65828,customer574@example.com,1575,2023-11-08,500.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
576,Customer 576,+1-184-969-2883x653,customer575@example.com,1576,2023-10-11,500.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}]"
577,Customer 577,+1-404-743-3428x15129,customer576@example.com,1577,2023-08-04,500.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
578,Customer 578,374.999.6493x080,customer577@example.com,1578,2023-11-01,50.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}]"
579,Customer 579,573-954-3091,customer578@example.com,1579,2023-02-19,250.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
580,Customer 580,(434)577-3914x943,customer579@example.com,1580,2023-11-09,650.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}]"
581,Customer 581,657-534-0923,customer580@example.com,1581,2023-12-23,650.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
582,Customer 582,+1-469-064-3087,customer581@example.com,1582,2023-02-08,150.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
583,Customer 583,388.442.4775x87140,customer582@example.com,1583,2023-10-22,500.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}]"
584,Customer 584,001-840-389-6804x566,customer583@example.com,1584,2023-08-09,600.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}]"
585,Customer 585,1670945001,customer584@example.com,1585,2023-02-12,350.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}]"
586,Customer 586,440.994.3612,customer585@example.com,1586,2023-04-15,550.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}]"
587,Customer 587,(297)135-3702,customer586@example.com,1587,2023-10-11,150.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}]"
588,Customer 588,783.495.3928,customer587@example.com,1588,2023-05-13,750.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
589,Customer 589,+1-267-946-2762,customer588@example.com,1589,2023-10-06,450.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}]"
590,Customer 590,(194)630-4595,customer589@example.com,1590,2023-03-09,400.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}]"
591,Customer 591,(155)652-3679x49802,customer590@example.com,1591,2023-04-29,200.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
592,Customer 592,+1-429-478-0167x1660,customer591@example.com,1592,2023-10-16,450.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}]"
593,Customer 593,416.676.2982x1088,customer592@example.com,1593,2023-12-14,700.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
594,Customer 594,(285)869-2170x9908,customer593@example.com,1594,2023-01-09,650.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
595,Customer 595,401.824.8552x26892,customer594@example.com,1595,2023-02-06,550.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}]"
596,Customer 596,001-892-930-6567x683,customer595@example.com,1596,2023-01-11,650.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}]"
597,Customer 597,+1-808-910-4102x2897,customer596@example.com,1597,2023-11-25,100.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
598,Customer 598,(549)204-8607,customer597@example.com,1598,2023-08-30,300.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
599,Customer 599,+1-282-906-4308x140,customer598@example.com,1599,2023-02-24,400.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}]"
600,Customer 600,493.973.8620x230,customer599@example.com,1600,2023-10-17,100.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}]"
601,Customer 601,+1-027-535-7581x7884,customer600@example.com,1601,2023-01-24,150.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
602,Customer 602,078.166.4442,customer601@example.com,1602,2023-06-15,50.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
603,Customer 603,(355)159-2361x1318,customer602@example.com,1603,2023-10-19,300.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
604,Customer 604,(270)515-6261,customer603@example.com,1604,2023-05-22,450.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
605,Customer 605,+1-163-158-9451,customer604@example.com,1605,2023-09-15,300.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
606,Customer 606,389-679-8321x06406,customer605@example.com,1606,2023-08-07,200.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}]"
607,Customer 607,719-246-0809x6583,customer606@example.com,1607,2023-08-07,300.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
608,Customer 608,9880481784,customer607@example.com,1608,2023-03-01,450.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}]"
609,Customer 609,(038)053-5616x39737,customer608@example.com,1609,2023-02-25,300.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
610,Customer 610,8940931566,customer609@example.com,1610,2023-03-20,550.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
611,Customer 611,001-715-722-8404x12283,customer610@example.com,1611,2023-06-15,450.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
612,Customer 612,0508348238,customer611@example.com,1612,2023-03-13,150.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
613,Customer 613,369.535.4907x1106,customer612@example.com,1613,2023-12-29,500.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}]"
614,Customer 614,456-730-0294x357,customer613@example.com,1614,2023-08-14,450.0,"[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}]"
615,Customer 615,921.535.3410x20421,customer614@example.com,1615,2023-12-15,350.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
616,Customer 616,+1-206-619-7613,customer615@example.com,1616,2023-10-28,50.0,"[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
617,Customer 617,+1-381-112-4375,customer616@example.com,1617,2023-09-17,650.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 3, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 3, ""price"": 150.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}]"
618,Customer 618,708.205.7800x9271,customer617@example.com,1618,2023-12-25,250.0,"[{""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 3, ""price"": 50.0}]"
